htv_serv_basic.deviceid	htv_serv_basic.is_boot	htv_serv_basic.is_play	htv_serv_basic.play_duration	htv_serv_basic.play_num	htv_serv_basic.is_live	htv_serv_basic.live_play_num	htv_serv_basic.live_play_duration	htv_serv_basic.is_demand	htv_serv_basic.demand_play_num	htv_serv_basic.demand_play_duration	htv_serv_basic.is_replay	htv_serv_basic.replay_play_num	htv_serv_basic.replay_play_duration	htv_serv_basic.date_time
005803FF00189920000364E0ABDE0F78	1	1	0.3	20	1	20	0.3	0	0	0.0	0	0	0.0	20210901
005803FF00189920000364E0ABDE0F9C	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00189920000364E0ABDE1133	1	1	1.8	146	1	145	1.8	0	0	0.0	1	1	0.0	20210901
005803FF00189920000364E0ABDE121E	1	1	0.1	6	1	6	0.1	0	0	0.0	0	0	0.0	20210901
005803FF00189920000364E0ABDE12C2	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00189920000364E0ABDE130F	1	1	4.5	104	1	104	4.5	0	0	0.0	0	0	0.0	20210901
005803FF00189920000364E0ABDE1345	1	1	2.1	4	1	3	0.0	1	1	2.0	0	0	0.0	20210901
115803FF004735100000049573BA79BC	1	1	1.5	14	1	1	0.0	1	13	1.5	0	0	0.0	20210901
125803FF004735100000049573D9328C	1	1	0.0	1	1	1	0.0	0	0	0.0	0	0	0.0	20210901
1B5803FF004735900000E8ACADE33013	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
355803FF004735900000D4C1C89EA1BD	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
3A5803FF004735900000D4C1C8A29319	1	1	1.1	70	1	70	1.1	0	0	0.0	0	0	0.0	20210901
485803FF004735900000E8ACADEE8E66	1	1	2.0	4	1	4	2.0	0	0	0.0	0	0	0.0	20210901
4B5803FF004735900000E8ACADEF28A4	1	1	1.0	1	1	1	1.0	0	0	0.0	0	0	0.0	20210901
565803FF004735900000E8ACAD9E72CB	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
5C5803FF004735900000E8ACAD934974	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
635803FF004735900000D4C1C8AB4A03	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
695803FF004735100000049573B93238	1	1	0.3	4	0	0	0.0	1	4	0.3	0	0	0.0	20210901
725803FF004735900000D4C1C8A31B66	1	1	0.1	4	1	4	0.1	0	0	0.0	0	0	0.0	20210901
845803FF004735900000E8ACAD94C0DD	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
9A5803FF004735900000D4C1C8A359BE	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
BE5803FF004735900000E8ACAD969CCF	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
C35803FF004735900000E8ACAD9537DB	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
EB5803FF004735900000E8ACAD92A5E5	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
F55803FF004735900000E8ACAD93D8C3	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
FF5803FF004735900000E8ACADD67D85	1	1	0.2	25	1	25	0.2	0	0	0.0	0	0	0.0	20210901
FF5803FF004735900000E8ACADD6A8E7	1	1	0.1	8	1	7	0.1	1	1	0.0	0	0	0.0	20210901
005801FF0001005006D400692D3D9D86	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001005006D400692D3D9EEA	1	1	1.0	3	1	3	1.0	0	0	0.0	0	0	0.0	20210901
005801FF00010050F6E52C43BE5CA6E0	1	1	1.0	33	1	33	1.0	0	0	0.0	0	0	0.0	20210901
005801FF00010050F6E52C43BE5CB08C	1	1	5.0	225	1	225	5.0	0	0	0.0	0	0	0.0	20210901
005801FF00010050F6E52C43BE5CBA48	1	1	2.1	16	0	0	0.0	1	16	2.1	0	0	0.0	20210901
005801FF00010050F6E52C43BE5CBDBB	1	1	0.0	12	1	11	0.0	1	1	0.0	0	0	0.0	20210901
005801FF00010050F6E52C43BE5CC1E3	1	1	0.0	2	1	2	0.0	0	0	0.0	0	0	0.0	20210901
005801FF00010050F6E52C43BE5CC2E1	1	1	1.1	7	1	7	1.1	0	0	0.0	0	0	0.0	20210901
005801FF00010050F6E52C43BE5CC338	1	1	1.5	2	0	0	0.0	1	2	1.5	0	0	0.0	20210901
005801FF00010050F6E52C43BE5CCA40	1	1	1.0	1	1	1	1.0	0	0	0.0	0	0	0.0	20210901
005801FF00010050F6E52C43BE5CCD2A	1	1	0.0	6	1	6	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001007001B960D21C444059	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001007005B860D21C310390	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001007005BA60D21C5CD48B	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001007005BA60D21C5CD7AE	1	1	0.1	3	1	3	0.1	0	0	0.0	0	0	0.0	20210901
005801FF0001007005BA60D21C626CEE	1	1	0.0	1	1	1	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001007005BA60D21C62B635	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001007005C360D21CA7FAE2	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001007005C360D21CA83F91	1	1	0.8	3	1	3	0.8	0	0	0.0	0	0	0.0	20210901
005801FF0001007005C360D21CA864C9	1	1	1.9	33	1	33	1.9	0	0	0.0	0	0	0.0	20210901
005801FF0001007005C360D21CA8AA39	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001007006B960D21C49CEDA	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001007006B960D21C4A3412	1	1	1.2	9	1	6	0.9	1	3	0.3	0	0	0.0	20210901
005801FF0001007006B960D21C4A37AD	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001007006B960D21C4A5421	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001007006B960D21C4A5AD5	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001007006BA60D21C5FD8EA	1	1	0.4	66	1	66	0.4	0	0	0.0	0	0	0.0	20210901
005801FF0001007006BA60D21C611DFF	1	1	0.6	14	1	14	0.6	0	0	0.0	0	0	0.0	20210901
005801FF0001007006BA60D21C61340C	1	1	0.5	60	1	60	0.5	0	0	0.0	0	0	0.0	20210901
005801FF0001007006BA60D21C64FD6F	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001007006BA60D21C652B8F	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001007006BA60D21C653119	1	1	0.9	16	1	16	0.9	0	0	0.0	0	0	0.0	20210901
005801FF0001007006C360D21CAA8D2D	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001061005B454C57AB2155A	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001061005B454C57AB2577D	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001061005B454C57AB287C2	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001090001C360D21CACC25E	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001090001C360D21CACCB0C	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001090001C360D21CACD07B	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001090001C360D21CACE01A	1	1	0.3	18	1	18	0.3	0	0	0.0	0	0	0.0	20210901
005801FF0001090001C360D21CACF9D5	1	1	0.8	83	1	83	0.8	0	0	0.0	0	0	0.0	20210901
005801FF0001090005C360D21CAD88E9	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181001A208A5C8EA34AD	1	1	0.9	2	0	0	0.0	1	2	0.9	0	0	0.0	20210901
005801FF0001181001A208A5C8EA3A15	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181001A208A5C8EA4C5D	1	1	0.0	1	1	1	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181001A308A5C8F4DDA1	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181001A960313BBB70B3	1	1	1.8	1	0	0	0.0	1	1	1.8	0	0	0.0	20210901
005801FF0001181001AC54C57A1FF2B3	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181001AC54C57A203985	1	1	3.3	76	1	76	3.3	0	0	0.0	0	0	0.0	20210901
005801FF0001181001AC54C57A2040C9	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181001AC54C57A207F45	1	1	0.0	2	1	2	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181001F608A5C84267F8	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181001FB08A5C8B296DE	1	1	1.0	32	1	32	1.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181001FB08A5C8B2A054	1	1	0.0	4	1	4	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181001FB08A5C8B2D660	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181003A460313B32FEEB	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181003A460313B336D01	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181003A460313B339855	1	1	2.3	11	1	1	0.0	1	10	2.3	0	0	0.0	20210901
005801FF0001181003A460313B34FDEB	1	1	1.0	40	1	40	1.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181003A460313B353135	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181003A460313B354B63	1	1	2.3	43	1	43	2.3	0	0	0.0	0	0	0.0	20210901
005801FF0001181003A460313B3580F3	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF0001181003A460313B359AE1	1	1	2.2	50	1	50	2.2	0	0	0.0	0	0	0.0	20210901
005801FF0001181003A460313B35DFDF	1	1	0.6	23	1	23	0.6	0	0	0.0	0	0	0.0	20210901
005801FF003182A003EB08A5C810B814	1	1	0.1	3	1	3	0.1	0	0	0.0	0	0	0.0	20210901
005801FF003182A003EB08A5C810EF2A	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF003182B001F408A5C82BF451	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005801FF003182B001F408A5C82D0B3B	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
0058030000036020000188795B4A827A	1	1	0.2	11	1	10	0.2	1	1	0.0	0	0	0.0	20210901
0058030000036020000188795B4A91DE	1	1	0.0	7	1	6	0.0	1	1	0.0	0	0	0.0	20210901
00580300001968000119C8F6C8B8A279	1	1	0.0	10	1	10	0.0	0	0	0.0	0	0	0.0	20210901
00580300001968000219D4580046CBAE	1	1	0.8	7	0	0	0.0	1	7	0.8	0	0	0.0	20210901
00580300001968000219D45800479BF8	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803000019680003215CA4A4370549	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803000019680003215CA4A4370794	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00010040190158B42DCC147F	1	1	0.1	2	0	0	0.0	1	2	0.1	0	0	0.0	20210901
005803FF00010040190158B42DCC359C	1	1	0.1	1	1	1	0.1	0	0	0.0	0	0	0.0	20210901
005803FF00010040190158B42DCC8947	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00010040190158B42DCCBBCE	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00010040190158B42DCD1D29	1	1	0.9	18	1	18	0.9	0	0	0.0	0	0	0.0	20210901
005803FF00010040190158B42DCD2AAC	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00010040190158B42DCD39A6	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00010040190158B42DCD3CB1	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00010040190158B42DCDD315	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF000228800003F4D9C637E076	1	1	1.7	5	0	0	0.0	1	5	1.7	0	0	0.0	20210901
005803FF0002288000058CBA25A923AF	1	1	1.0	4	0	0	0.0	1	4	1.0	0	0	0.0	20210901
005803FF0003230000063C0CDBB6159C	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF000323000009F09CD71A3D92	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF000323000013F09CD74828C9	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF000323100005A8BD3A9BEBDC	1	1	0.0	4	1	4	0.0	0	0	0.0	0	0	0.0	20210901
005803FF000323100007A8BD3AF681F6	1	1	0.1	3	0	0	0.0	1	3	0.1	0	0	0.0	20210901
005803FF0003231000153C0CDB6142FD	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF0003231000153C0CDB614352	1	1	0.0	4	1	4	0.0	0	0	0.0	0	0	0.0	20210901
005803FF0003231000153C0CDB616386	1	1	0.4	41	1	41	0.4	0	0	0.0	0	0	0.0	20210901
005803FF0003231000153C0CDB616F2A	1	1	0.2	1	0	0	0.0	1	1	0.2	0	0	0.0	20210901
005803FF0003231000183C0CDB80D6CE	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF0003231000193C0CDB9E7A21	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF0003231000223C0CDBB22786	1	1	0.1	26	1	26	0.1	0	0	0.0	0	0	0.0	20210901
005803FF0003231000223C0CDBB23D3F	1	1	1.0	1	1	1	1.0	0	0	0.0	0	0	0.0	20210901
005803FF0003231000223C0CDBB2414C	1	1	0.6	60	1	60	0.6	0	0	0.0	0	0	0.0	20210901
005803FF0003231000223C0CDBB242D3	1	1	1.3	16	1	16	1.3	0	0	0.0	0	0	0.0	20210901
005803FF0003231000233C0CDBB2CC27	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00036020000188795B4AFA81	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF000392200002F4D9C6F2DFB5	1	1	1.0	6	0	0	0.0	1	6	1.0	0	0	0.0	20210901
005803FF0015893000008421F148AC6E	1	1	1.5	16	1	16	1.5	0	0	0.0	0	0	0.0	20210901
005803FF0015893000008421F1AC29B4	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF0015893000008421F1AC3C30	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF0015893000008421F1AC944A	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF0015893000008421F1B707EE	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00158930163650016B3DAC74	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00158930163650016B3DAF34	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00158930163650016B3DB9A2	1	1	0.1	10	1	10	0.1	0	0	0.0	0	0	0.0	20210901
005803FF00158930163650016B3DC73A	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00158930164550016B8DDB80	1	1	2.0	8	1	5	0.1	1	1	0.1	1	2	1.8	20210901
005803FF0015893017038421F1221932	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF0015893017098421F16108DE	1	1	0.8	18	1	18	0.8	0	0	0.0	0	0	0.0	20210901
005803FF0015910000007CC385DB105C	1	1	0.0	1	1	1	0.0	0	0	0.0	0	0	0.0	20210901
005803FF0015910000007CC385DC3A3D	1	1	1.7	52	1	52	1.7	0	0	0.0	0	0	0.0	20210901
005803FF001591001848CCBBFE2CA70A	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF001824600002A8BD3A5A9C11	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF001824600003A8BD3A5D6672	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF001824600004A8BD3A70548B	1	1	3.0	4	0	0	0.0	1	4	3.0	0	0	0.0	20210901
005803FF001824600004A8BD3A706F73	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF001824600006A8BD3A755EF1	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF001824600006A8BD3A756232	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF001824600006A8BD3A756396	1	1	1.6	9	0	0	0.0	1	9	1.6	0	0	0.0	20210901
005803FF001824600007A8BD3A765444	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF001824600007A8BD3A767379	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF001824600007A8BD3A76806D	1	1	0.5	54	1	52	0.5	0	0	0.0	1	2	0.0	20210901
005803FF001827800001748F1B17BADF	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF001827800001748F1B17C0CA	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF001827800001748F1B17C1AF	1	1	2.1	31	1	21	0.4	1	10	1.8	0	0	0.0	20210901
005803FF001827800002748F1B1A247A	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF001827800002748F1B1A295A	1	1	1.2	11	1	3	0.0	1	8	1.2	0	0	0.0	20210901
005803FF001827800003748F1B1BE2C8	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF001827800003748F1B1BE4A8	1	1	0.3	2	0	0	0.0	0	0	0.0	1	2	0.3	20210901
005803FF001827800003748F1B1C0E22	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00182790000164E0AB108A80	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00182850000164E0AB7A1F72	1	1	1.0	18	1	3	0.1	1	15	0.9	0	0	0.0	20210901
005803FF00182850000164E0AB7A38FC	1	1	0.0	1	1	1	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00182850000164E0AB7A3FAF	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00182850000164E0AB7A50BA	1	1	0.4	23	1	23	0.4	0	0	0.0	0	0	0.0	20210901
005803FF00182850000164E0AB7A5602	1	1	0.7	2	1	2	0.7	0	0	0.0	0	0	0.0	20210901
005803FF00182850000164E0AB7A6817	1	1	2.1	103	1	103	2.1	0	0	0.0	0	0	0.0	20210901
005803FF00182850000264E0AB8B5E01	1	1	1.4	86	1	86	1.4	0	0	0.0	0	0	0.0	20210901
005803FF00182850000264E0AB8B69A3	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00182850000264E0AB8B6C78	1	1	1.3	13	1	13	1.3	0	0	0.0	0	0	0.0	20210901
005803FF00182850000264E0AB8B71D9	1	1	4.4	94	0	0	0.0	1	94	4.4	0	0	0.0	20210901
005803FF00182850000264E0AB8B7982	1	1	0.1	11	1	10	0.0	1	1	0.1	0	0	0.0	20210901
005803FF00182850000264E0AB8B7F24	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00182850000264E0AB8B7F83	1	1	6.2	16	1	7	0.0	1	9	6.2	0	0	0.0	20210901
005803FF00182850000264E0AB8B845A	1	1	0.0	2	1	1	0.0	1	1	0.0	0	0	0.0	20210901
005803FF00182850000264E0AB8B8612	1	1	3.2	5	1	4	1.2	1	1	2.0	0	0	0.0	20210901
005803FF00182850000264E0AB8B87B0	1	1	0.0	2	1	2	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00182850000364E0AB8DCE8F	1	1	0.7	3	1	3	0.7	0	0	0.0	0	0	0.0	20210901
005803FF00182850000364E0AB8DD06A	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00182850000364E0AB8DD127	1	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00182850000464E0AB94B2A5	1	1	0.5	46	1	1	0.0	1	45	0.5	0	0	0.0	20210901
005803FF00182850000464E0AB94CC58	1	1	0.0	1	1	1	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00182850000464E0AB94D97E	1	1	4.2	13	0	0	0.0	1	13	4.2	0	0	0.0	20210901
005803FF00182850000464E0AB94DFB2	1	1	0.1	2	1	2	0.1	0	0	0.0	0	0	0.0	20210901
005803FF00182850000464E0AB94E565	1	1	0.0	2	1	2	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00182920000164E0ABC38EF5	1	1	0.4	4	1	3	0.0	1	1	0.4	0	0	0.0	20210901
005803FF00182920000164E0ABC39779	1	1	0.2	119	1	119	0.2	0	0	0.0	0	0	0.0	20210901
005803FF00182920000164E0ABC39E94	1	1	0.0	1	1	1	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00182920000164E0ABC39FEC	1	1	0.0	17	1	17	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00182920000164E0ABC3A000	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	20210901
005803FF00182920000164E0ABC3A019	1	1	0.1	6	1	6	0.1	0	0	0.0	0	0	0.0	20210901
005803FF00182920000164E0ABC3A082	1	1	0.6	7	1	7	0.6	0	0	0.0	0	0	0.0	20210901
005803FF00182920000164E0ABC3A9EB	1	1	1.3	48	1	46	0.8	1	2	0.6	0	0	0.0	20210901
005803FF00182920000164E0ABC3AEC9	1	1	1.0	15	1	7	0.7	1	8	0.3	0	0	0.0	20210901
005803FF00182920000164E0ABC3C090	1	1	0.8	11	1	10	0.8	0	0	0.0	0	0	0.0	20210901
005803FF00182920000164E0ABC3C616	1	1	0.2	9	1	8	0.1	1	1	0.2	0	0	0.0	20210901
005803FF00182920000164E0ABC3C7F0	1	1	0.4	32	1	32	0.4	0	0	0.0	0	0	0.0	20210901
